subject,predicate,object
16,ifo:internal_reference_id,CTD2.6.2.2
16,ifo:ctd_number,ZAL-15
17,rdf:type,bibo:Document
17,rdfs:label,腫瘍血管新生及び増殖の阻害作用
17,dct:dateAccepted,2017-03-30
17,ifo:internal_reference_id,ZAL-16
17,ifo:ctd_number,CTD2.6.2.2
18,rdf:type,bibo:Document
18,rdfs:label,"VEGFアフリベルセプト ベータ複合体（結合形）の形成"
18,dct:dateAccepted,2017-03-30
18,ifo:internal_reference_id,ZAL-17
18,ifo:ctd_number,CTD2.6.2.2
19,rdf:type,bibo:Document
19,rdfs:label,"腹水産生腎癌RENCA細胞株の同所移植モデルに対するアフリベルセプト ベータ
の活性"
19,dct:dateAccepted,2017-03-30
19,ifo:internal_reference_id,ZAL-18
19,ifo:ctd_number,CTD2.6.2.2
20,rdf:type,bibo:Document
20,rdfs:label,"遺伝子改変膵臓腫瘍モデルRip1Tag2マウスにおけるアフリベルセプト ベータ
の活性"
20,dct:dateAccepted,2017-03-30
20,ifo:internal_reference_id,ZAL-19
20,ifo:ctd_number,CTD2.6.2.2
21,rdf:type,bibo:Document
21,rdfs:label,非臨床薬効薬理試験（薬理作用）
21,dct:dateAccepted,2017-03-30
21,ifo:internal_reference_id,ZAL-30
21,ifo:ctd_number,CTD2.6.2.2
22,rdf:type,bibo:Document
22,rdfs:label,"アフリベルセプト ベータ単独投与時の皮下移植腫瘍に対する抗腫瘍効果スペクトル"
22,dct:dateAccepted,2017-03-30
22,ifo:internal_reference_id,ZAL-20
22,ifo:ctd_number,CTD2.6.2.2
23,rdf:type,bibo:Document
23,rdfs:label,ベータと化学療法の併用投与
23,dct:dateAccepted,2017-03-30
23,ifo:internal_reference_id,ZAL-21
23,ifo:ctd_number,CTD2.6.2.2
24,rdf:type,bibo:Document
24,rdfs:label,"遊離形アフリベルセプト ベータの用量比例性（外国人データ、母集団薬物動態解析）"
24,dct:dateAccepted,2017-03-30
24,ifo:internal_reference_id,ZAL-22
24,ifo:ctd_number,CTD2.7.2.3
25,rdf:type,bibo:Document
25,rdfs:label,母集団薬物動態解析（外国人データ）
25,dct:dateAccepted,2017-03-30
25,ifo:internal_reference_id,ZAL-03
25,ifo:ctd_number,"CTD 2.7.2.3"
26,rdf:type,bibo:Document
26,rdfs:label,併用薬の影響（外国人データを含む）
26,dct:dateAccepted,2017-03-30
26,ifo:internal_reference_id,ZAL-25
26,ifo:ctd_number,CTD2.7.2.3
27,rdf:type,bibo:Document
27,rdfs:label,母集団薬物動態解析における変動要因
27,dct:dateAccepted,2017-03-30
27,ifo:internal_reference_id,ZAL-26
27,ifo:ctd_number,CTD2.7.2.3
28,rdf:type,bibo:Article
28,dct:creator,"Anderson P. O., et al."
28,prism:publicationName,"Breastfeed Med."
28,prism:volume,11
28,prism:number,3
28,prism:startingPage,100
28,prism:endingPage,101
28,dct:issued,2016
28,ifo:internal_reference_id,ZAL0041
29,rdf:type,bibo:Document
29,rdfs:label,"ラットに静脈内投与後のアフリベルセプト ベータの分布"
29,dct:dateAccepted,2017-03-30
29,ifo:internal_reference_id,ZAL-27
29,ifo:ctd_number,CTD2.6.4.4
30,rdf:type,bibo:Document
30,rdfs:label,"ラットに静脈内投与後のアフリベルセプト ベータの腎排泄"
30,dct:dateAccepted,2017-03-30
30,ifo:internal_reference_id,ZAL-31
30,ifo:ctd_number,CTD2.6.4.6
31,rdf:type,bibo:Document
31,rdfs:label,肝障害を有する患者における検討（外国人データ、母集団薬物動態解析）
31,dct:dateAccepted,2017-03-30
31,ifo:internal_reference_id,ZAL-23
31,ifo:ctd_number,CTD2.7.2.3
32,rdf:type,bibo:Document
32,rdfs:label,腎障害を有する患者における検討（外国人データ、母集団薬物動態解析）
32,dct:dateAccepted,2017-03-30
32,ifo:internal_reference_id,ZAL-24
32,ifo:ctd_number,CTD2.7.2.3
33,rdf:type,bibo:Document
33,rdfs:label,サル反復投与毒性試験
33,dct:dateAccepted,2017-03-30
33,ifo:internal_reference_id,ZAL-02
33,ifo:ctd_number,CTD2.6.6.3
34,rdf:type,bibo:Document
34,rdfs:label,カニクイザル受胎能及び着床までの初期胚発生に関する試験
34,dct:dateAccepted,2017-03-30
34,ifo:internal_reference_id,ZAL-29
34,ifo:ctd_number,CTD2.6.6.6
35,rdf:type,bibo:Document
35,rdfs:label,ウサギ胚・胎児発生に関する試験
35,dct:dateAccepted,2017-03-30
35,ifo:internal_reference_id,ZAL-01
35,ifo:ctd_number,CTD2.6.6.6
36,rdf:type,bibo:Document
36,rdfs:label,安全性薬理試験
36,dct:dateAccepted,2017-03-30
36,ifo:internal_reference_id,ZAL-28
36,ifo:ctd_number,"CTD2.6.2.4, 2.6.6.3"
