subject,predicate,object
IF_1_1,rdf:value,"ディナゲスト錠1mgおよびディナゲストOD錠1mgの有効成分であるジエノゲストは、イエナファーム社（現Bayer Pharma AG社のグループ会社）にて合成された新規の19-ノルテストステロン誘導体で、選択的プロゲステロン受容体アゴニスト活性に基づいて卵巣機能抑制作用および子宮内膜細胞の増殖抑制作用を示すプロゲスチンである。
子宮内膜症は子宮・付属器を摘出する根治手術以外には閉経まで治癒しない慢性疾患であり、保存的手術後あるいは薬物治療の中止後には再発を繰り返す。従って、薬物療法を行う場合は、安全かつ長期にわたり治療薬を使用する必要がある1）。子宮内膜症は、20～40歳代の月経のある女性たちのおよそ10～15%で発症すると推定されており、痛みとともに不妊も大きな問題となっている2）
≪参考：情報提供サイト≫
痛み、1人で悩んでいませんか？子宮内膜症：http://www.mochida.co.jp/naimakusho/）
また、この年齢層は働く女性も多く3）、働きながら治療している患者も多いと考えられる。「産婦人科診療ガイドライン－婦人科外来編2014」では、「鎮痛剤の効果が不十分な場合や子宮内膜症自体の治療が必要な場合は、ジエノゲストを第一選択」と記載されている4）。
持田製薬はジエノゲストが子宮内膜症の薬物治療に臨床的有用性のある薬剤になり得ると考え国内での開発を開始し、「子宮内膜症」の効能・効果で2008年および2014年にそれぞれディナゲスト錠1mgおよびディナゲストOD錠1mgの製造販売承認を取得した。ディナゲスト錠1mgおよびディナゲストOD錠1mgは高いバイオアベイラビリティ（外国人データ 90.6%）5）を示す長期経口投与が可能な製剤である。
子宮腺筋症は子宮体部筋層内に子宮内膜類似の組織が認められるエストロゲン依存性の疾患であり、プロゲステロン受容体を発現していることから、ジエノゲストは冒頭に述べたと同様の薬理作用に基づいて、子宮腺筋症に対し治療効果を示すものと期待された。しかしながら、ジエノゲストの最も発現頻度が高い副作用は不正子宮出血であり、ディナゲスト錠1mgの市販後の副作用報告において、子宮腺筋症または子宮筋腫を有する子宮内膜症患者に重度の貧血を伴う重篤な不正子宮出血発現例が集積されたため、注意喚起のため添付文書が改訂された経緯がある。そこで、子宮腺筋症患者における適切な用法・用量、使用上の注意、治療対象とすべき患者集団を明確にすることが、ディナゲスト錠1mgまたはディナゲストOD錠1mgの適正使用に繋がるとの観点から、持田製薬は子宮腺筋症に対する安全性および有効性の検討を開始し、2016年12月に「子宮腺筋症に伴う疼痛の改善」の効能・効果で製造販売承認を取得した。また、子宮内膜症に関して、使用成績調査および特定使用成績調査を実施し、再審査申請を行った結果、2018年3月に、医薬品、医療機器等の品質、有効性及び安全性の確保等に関する法律第14条第2項第3号イからハまでのいずれにも該当しないとの再審査結果を得た。"
IF_1_1,dct:references,"1, 2, 3, 4, 5"
IF_1_2,rdf:value,"1） 選択性の高いプロゲスチン経口剤である。 （「Ⅵ．2．薬理作用」の項（2）参照）
2） 子宮内膜症患者を対象とした第Ⅲ相試験において、全般改善度の改善率は78.1%であった。
（「Ⅴ．5．臨床成績＜子宮内膜症＞」の項（4） 1）第Ⅲ相試験参照）
3） 子宮内膜症患者を対象とした長期投与試験（52週間）において、全般改善度の改善率は投与24週で72.5%、投与52週で90.6%であった。
（「Ⅴ．5．臨床成績＜子宮内膜症＞」の項（4） 2）参照）
4） 子宮腺筋症患者を対象とした第Ⅲ相試験において、疼痛スコアの変化量は－3.8であり、優れた疼痛の改善を示した（16週間）。
（「Ⅴ．5．臨床成績＜子宮腺筋症に伴う疼痛＞」の項（4） 1）第Ⅲ相試験参照）
5）子宮腺筋症患者を対象とした長期投与試験において、疼痛スコアの変化量は投与24週で－3.4、投与52週で－3.8であった。
（「Ⅴ．5．臨床成績＜子宮腺筋症に伴う疼痛＞」の項（4） 2）参照）
6） 卵巣機能抑制作用を示す。 （「Ⅵ．2．薬理作用」の項（2）参照）
7） 子宮内膜細胞に対して直接増殖抑制作用を示す。（in vitro）
（「Ⅵ．2．薬理作用」の項（2）参照）
8） 子宮内膜症患者を対象とした国内臨床試験（5試験）、製造販売後調査および子宮腺筋症患者を対象とした国内臨床試験（4試験）において、主な副作用として、不正出血、ほてり、頭痛、悪心、貧血、倦怠感 等が報告されている。また、重大な副作用として重篤な不正出血、重度の貧血、アナフィラキシーが報告されている。
（「Ⅷ．8. 副作用」の項 参照）"
IF_1_2,rdfs:seeAlso,"IF_6_2_2, IF_5_5_4_1, IF_5_5_4_2, IF_5_5_4_1, IF_6_2_2, IF_8_8"
IF_1_3,rdf:value,"OD錠は水なしでも服用可能な口腔内崩壊錠である。
（「Ⅳ．9．溶出性」、「Ⅶ．1．血中濃度の推移」の項（2） 3）参照）"
IF_1_3,rdfs:seeAlso,"IF_4_9, IF_7_1_2_3"
IF_1_4,,
IF_1_4_1,rdf:value,有
IF_1_4_1,rdfs:comment,（「Ⅰ．6．RMP」の項参照）
IF_1_4_1,rdfs:seeAlso,IF_1_6
IF_1_4_2,rdf:value,有
IF_1_4_2,rdfs:comment,"医療従事者向け資材：
・－適正使用のお願い－ディナゲスト錠1mg・OD錠1mgをより安全にお使い頂くために
（「ⅩⅢ. 備考」の項参照）
患者向け資材：
・患者指導箋「ディナゲスト錠1mgを服用される患者さんへ よく分かる子宮腺筋症－病態と治療－」
・患者日記「My Diary」
（「ⅩⅢ. 備考」の項参照）"
IF_1_4_2,rdfs:seeAlso,IF_13
IF_1_4_3,rdf:value,無
IF_1_4_3,rdfs:comment,
IF_1_4_3,rdfs:seeAlso,
IF_1_4_3,rdfs:seeAlso,
IF_1_4_4,rdf:value,無
IF_1_4_4,rdfs:comment,
IF_1_5,,
IF_1_5_1,rdf:value,"〈子宮腺筋症に伴う疼痛の改善〉
医薬品リスク管理計画を策定の上、適切に実施すること。"
IF_1_5_2,rdf:value,該当しない
IF_1_5_2,rdfs:seeAlso,
IF_1_6,rdf:value,
IF_1_6,rdfs:seeAlso,
IF_2,,
IF_2_1,,
IF_2_1_1,rdf:value,"ディナゲスト錠1mg
ディナゲストOD錠1mg"
IF_2_1_2,rdf:value,"DINAGEST Tablets 1mg
DINAGEST OD Tablets 1mg"
IF_2_1_3,rdf:value,ディナゲスト（DINAGEST）は、ローマ神話／ギリシャ神話の「月の女神（Diana/Artemis）」ならびに合成プロゲステロン（ゲスターゲン；gestagen）を組み合わせて命名した。
IF_2_2,,
IF_2_2_1,rdf:value,ジエノゲスト（JAN）
IF_2_2_2,rdf:value,"Dienogest（JAN）
dienogest（INN）"
IF_2_2_3,rdf:value,黄体ホルモン（プロゲスチン）類：gest
IF_2_3,rdf:value,
IF_2_4,rdf:value,"分子式：C20H25NO2
分子量：311.42"
IF_2_5,rdf:value,17-Hydroxy-3-oxo-19-nor-17α-pregna-4,9-diene-21-nitrile（IUPAC）
IF_2_6,rdf:value,"治験番号：MJR-35（ディナゲスト錠1mg） MJR-3519（ディナゲストOD錠1mg）"
IF_3,,
IF_3_1,,
IF_3_1_1,rdf:value,白色～微黄白色の結晶性の粉末
IF_3_1_2,rdf:value,"1）各種溶媒における溶解性
2）各種pH溶媒に対する溶解性
37℃においてpH1.0（0.1mol/L塩酸溶液）、pH4.5（酢酸・酢酸ナトリウム緩衝液）及びpH6.8（リン酸塩緩衝液）にほとんど溶けない。"
IF_3_1_3,rdf:value,25℃／80～85%RH又は25℃／60%RH、17日間の保存条件で、吸湿性は認められない。
IF_3_1_4,rdf:value,融点：210～218℃
IF_3_1_5,rdf:value,pH2～12で解離しない。
IF_3_1_6,rdf:value,2.15～2.17（ジエノゲストのオクタノール／水の2相系における分配係数）
IF_3_1_6,rdfs:comment,
IF_3_1_7,rdf:value,比旋光度：－338°～－358°（メタノール）
IF_3_2,rdf:value,
IF_3_3,rdf:value,"確認試験法：赤外吸収スペクトル測定法（参照スペクトル又は標準品との比較による）
液体クロマトグラフィー（標準溶液との比較による）
定 量 法：液体クロマトグラフィー"
IF_4,,
IF_4_1,,
IF_4_1_1,rdf:value,"ディナゲスト錠1mg ：白色のフィルムコーティング錠
ディナゲストOD錠1mg ：白色のコーティング錠（口腔内崩壊錠）"
IF_4_1_2,rdf:value,
IF_4_1_3,rdf:value,"ディナゲスト錠1mg ：MO235（錠剤表面、PTPシートに記載）
ディナゲストOD錠1mg ：MO236（錠剤表面、PTPシートに記載）"
IF_4_1_4,rdf:value,"ディナゲスト錠1mg
日本薬局方一般試験法 崩壊試験法により試験を行うとき、2～4分以内に崩壊する。
ディナゲストOD錠1mg
日本薬局方一般試験法 崩壊試験法により試験を行うとき、21～56秒以内に崩壊する。"
IF_4_1_5,rdf:value,該当しない
IF_4_2,,
IF_4_2_1,rdf:value,
IF_4_2_2,rdf:value,該当しない
IF_4_2_3,rdf:value,該当しない
IF_4_3,rdf:value,該当しない
IF_4_4,rdf:value,該当しない
IF_4_5,rdf:value,該当資料なし
IF_4_6,rdf:value,"ディナゲスト錠1mg
長期保存試験（25℃、相対湿度60%、36ヵ月）、加速試験（40℃、相対湿度75%、6ヵ月）および苛酷試験（温度、湿度、光）の結果から、ディナゲスト錠1mgの貯法は遮光、室温保存とし、市場流通下において3年間安定であった。
ディナゲストOD錠1mg
安定性試験は、加速試験（40℃/75%RH、6ヵ月）、苛酷試験（熱、湿度、光）及び長期保存試験（25℃/60%RH、36ヵ月）の評価を実施し、ディナゲストOD錠1mgは通常の流通下において、3年間安定であった。"
IF_4_7,rdf:value,該当しない
IF_4_7,rdfs:seeAlso,
IF_4_8,rdf:value,該当資料なし
IF_4_9,rdf:value,"ディナゲスト錠1mg
ディナゲストOD錠1mg
方法：日局「溶出試験法（パドル法）」
条件：回転数 50rpm
試験液 900mL
結果：本品中の有効成分は生理学的pH範囲において、速やかな溶出性を示した。また、ディナゲストOD錠1mgおよびディナゲスト錠1mgについて、「後発医薬品の生物学的同等性試験ガイドライン等の一部改正について（平成24年2月29日、薬食審査発0229第10号）」に従って溶出試験（パドル法50rpm）を実施した結果、全ての試験条件においてディナゲストOD錠1mg、ディナゲスト錠1mgとも15分で85%以上溶出したことから、両製剤の溶出挙動は類似していると判定された。"
IF_4_10,,
IF_4_10_1,rdf:value,該当しない
IF_4_10_2,rdf:value,"ディナゲスト錠1mg ：PTP：100錠（10錠×10）
ディナゲストOD錠1mg ：PTP：100錠（10錠×10）"
IF_4_10_3,rdf:value,該当しない
IF_4_10_4,rdf:value,"ディナゲスト錠1mg
PTP包装 ：ポリプロピレン（半透明だいだい色）、アルミニウム箔
ピロー包装 ：ポリプロピレン
ディナゲストOD錠1mg
PTP包装 ：ポリプロピレン（半透明だいだい色）、アルミニウム箔
ピロー包装 ：アルミラミネートフィルム"
IF_4_11,rdf:value,該当資料なし
IF_4_12,rdf:value,該当しない
IF_5,,
IF_5_1,rdf:value,"〇子宮内膜症
〇子宮腺筋症に伴う疼痛の改善"
IF_5_2,ifo:item,item1
item1,rdf:value,設定されていない
item1,dct:references,
item2,rdf:value,
item3,rdf:value,
item4,rdf:value,
item5,rdf:value,
item6,rdf:value,
item7,rdf:value,
item8,rdf:value,
item9,rdf:value,
item10,rdf:value,
item11,rdf:value,
IF_5_3,,
IF_5_3_1,rdf:value,通常、成人にはジエノゲストとして1日2mgを2回に分け、月経周期2～5日目より経口投与する。
IF_5_3_1,rdfs:seeAlso,
IF_5_3_1,rdf:value,"「Ⅴ. 5. 臨床成績＜子宮内膜症＞」の項（3）、「Ⅴ. 5. 臨床成績＜子宮腺筋症に伴う疼痛の改善＞」の項（3）参照"
IF_5_3_1,rdfs:seeAlso,IF_5_5_3
IF_5_4,ifo:item,item1
item1,rdf:value,"妊婦または妊娠している可能性のある婦人への投与は禁忌であることから、設定した。本剤投与開始にあたっては、妊娠していないことを確認するとともに、必ず月経周期2～5日目より投与開始すること。また、経口避妊薬等のホルモン性の避妊薬では、本剤の効果が減弱する可能性があることから、非ホルモン性の避妊を行うことと設定した。
「Ⅷ．2．禁忌内容とその理由」の項2.2、「Ⅷ．6．特定の背景を有する患者に関する注意」の項（5）および「Ⅷ．7．相互作用」の項参照"
item1,rdfs:seeAlso,"IF_8_2, IF_8_6_5, IF_8_7"
item2,rdf:value,
item3,rdf:value,
item4,rdf:value,
IF_5_5,,
IF_5_5_1,rdf:value,
IF_5_5_2,rdf:value,"忍容性試験
1）単回経口投与試験6）
結果
①有害事象
プラセボ群では認められなかった。ジエノゲスト投与群における有害事象は、0.5mg群の6例中1例（16.6%）に1件、1mg群の6例中1例（16.7%）に2件、および2mg群の6例中3例（50.0%）に6件認められた。1mg群の頭痛1件、悪心1件が中等度と判定されたが、その他は全て軽度であった。
②副作用 ジエノゲスト2mg群の6例中1例（16.7%）に軽度の頭痛が1件認められたが、無処置で消失した。
注：本剤の承認用法・用量は「通常、成人にはジエノゲストとして1日2mgを2回に分け、月経周期2～5日目より経口投与する」。
2）反復経口投与試験
○反復経口投与試験（投与量：0、1、2mg/日）7）
結果
①有害事象 有害事象は、プラセボ群の6例中3例（50.0%）に6件、ジエノゲスト1mg/日群の6例中2例（33.3%）に3件、2mg/日群の6例中3例（50.0%）に5件認められた。プラセボ群およびジエノゲスト1mg/日群の有害事象は、全て軽度であった。ジエノゲスト2mg/日群の便秘2例2件および腹部膨満1例1件は中等度と判定され、その他は全て軽度であった。
②副作用 プラセボ群の6例中2例（33.3%）に2件、ジエノゲスト1mg/日群の6例中2例（33.3%）に3件、ジエノゲスト2mg/日群の6例中1例（16.7%）に1件認められたが、全て軽度で、いずれも無処置で消失した。
○反復経口投与・追加試験（投与量：0、4mg/日）8）
結果
①有害事象 プラセボ群では3例中3例（100.0%）に10件、ジエノゲスト4mg/日群では6例中5例（83.3%）に19件認められた。ジエノゲスト4mg/日の頭痛（1例1件）、胃腸障害（1例3件）は中等度と判定され、その他は全て軽度であった。
②副作用 プラセボ群では3例中2例（66.7%）に3件認められたが、全て軽度で、いずれも無処置で消失した。 ジエノゲスト4mg/日群では6例中3例（50.0%）に3件認められたが、このうち性器分泌物1例1件は無処置で消失し、血中コルチゾール減少2例2件も無処置で「ほぼ正常」あるいは「正常」に復した。
＜子宮腺筋症に伴う疼痛の改善＞
該当資料なし
【参考】
ジエノゲストは、選択的プロゲステロン受容体アゴニストであり、卵巣機能抑制作用（排卵および月経を抑制する作用並びに血清エストラジオール濃度の上昇を抑制する作用）および子宮内膜（症）細胞の増殖抑制作用を示す。ジエノゲストは、これらの薬理作用により、子宮内膜症と同様に子宮腺筋症に対する治療効果が期待されることから、新たな薬理試験の評価は不要と判断し、追加試験は実施しなかった。"
IF_5_5_2,dct:references,"6, 7, 8"
IF_5_5_3,rdf:value,"前期第Ⅱ相試験9）
結果
①全般改善度の改善率（投与終了時）：主要評価項目
投与終了時（24週又は中止時）の「全般改善度」の「改善」以上の改善率は、1mg/日群、2mg/日群、4mg/日群でそれぞれ62.5%（10/16）、90.0%（18/20）、81.3%（13/16）であり、1mg/日群の改善率に比較し、2mg/日群および4mg/日群のそれは高かった。

ジエノゲスト2mg/日群および4mg/日群のr-AFSスコアの平均値は、両群ともに投与開始前（11.4および9.7）に比較し、投与終了時（3.6および3.9）に有意に減少した（2mg/日群；p＜0.001、4mg/日群；p＜0.0001、Wilcoxon Sign Rank Test）。なお、1mg/日群は例数が少なく、評価不能であった。
重篤な有害事象は5例に認められた。うち、4例は因果関係に関して、可能性ありと判断され、その内訳は、高血圧、浮動性めまい、甲状腺機能亢進症が1例、右繊維嚢胞性乳腺疾患、乳房圧痛が１例、痙攣性腹痛、機能性卵巣嚢胞が1例、頭痛、頻脈、呼吸困難が1例であった。"
IF_5_5_3,dct:references,"9, 10"
IF_5_5_4,,
IF_5_5_4_1,rdf:value,"後期第Ⅱ相試験11, 12）
結果
①全般改善度の改善率（投与終了時）：主要評価項目
「全般改善度」に統計学的な用量反応関係は認められなかった（p＝0.366、Mantel-Haenszelのχ2検定）が、用量の増加に伴う「改善」以上の改善率の上昇傾向が認められた。著明改善率は、2mg/日群が最も高かった。
②全般改善度の構成要素（投与終了時）：副次評価項目
「月経時以外の自覚症状の概括改善度」の「中等度改善」以上の改善率に統計学的に有意な用量反応関係は認められなかった（p＝0.180、Mantel-Haenszelのχ2検定）が、1mg/日群の改善率に比較し2mg/日群、4mg/日群の改善率は約10%高く、用量の増加に伴う改善率の上昇傾向が認められた。また、著明改善率は、2mg/日群が最も高かった。
「ダグラス窩の硬結の改善度」および「子宮可動性の制限の改善度」の「中等度改善」以上の改善率は、各用量群で同程度であった。また、著明改善率は、いずれにおいても2mg/日群が最も高かった。
③血清中エストラジオール濃度
血清中エストラジオール濃度（投与8週～投与終了時）の平均値は、1mg/日群、2mg/日群、4mg/日群でそれぞれ84.5pg/mL、37.4pg/mL、26.2pg/mLであり、用量反応関係が認められた（p＜0.001、繰返し測定データの分散分析；用量群に対する主効果の検定）。
④副作用発現率：副次評価項目
副作用の発現は1mg/日群では61例中37例（60.7%）、2mg/日群60例中35例（58.3%）、4mg/日群62例中40例（64.5%）に認められ、用量による大きな違いは認められなかった。
主な副作用（3群の合計）は、不正子宮出血（43.2%）、頭痛（6.0%）、悪心、乳房不快感（各3.8%）、浮動性めまい、ほてり、ヘモグロビン減少、体重増加（各3.3%）であった。
本試験において、死亡例は認められなかった。重篤な副作用が4mg/日群で1例（子宮内膜増殖症）認められた。投与中止に至った副作用が2mg/日群では1例（不正子宮出血及び接触性皮膚炎）、4mg/日群では3例（白血球数減少、悪心及び浮動性めまい、不正子宮出血）認められ、1mg/日群では認められなかった。
第Ⅲ相二重盲検比較試験13, 14）
結果
①全般改善度の改善率（投与終了時）：主要評価項目
主要エンドポイントである全般改善度を指標とした改善率（投与終了時）において、ジエノゲストの対照薬（ブセレリン酢酸塩点鼻液）に対する非劣性が検証された。
月経時の自覚症状、月経時以外の自覚症状、他覚所見の全てを有する子宮内膜症患者を対象とした二重盲検比較試験（24週間投与）におけるジエノゲストの「全般改善度（投与終了時）」の「改善」以上の改善率は78.1%（100/128）であった。また、ジエノゲストの「月経時以外の自覚症状の概括改善度（投与終了時）」の「改善」以上の改善率は80.5%（103/128）、「他覚所見の概括改善度（投与終了時）」の「改善」以上の改善率は78.1%（100/128）、「月経時の自覚症状の概括改善度（再来月経終了時）」の「改善」以上の改善率は63.3%（81/128）であった。
②副作用発現率：主要評価項目
副作用の発現はジエノゲストで129例中129例（100%）に認められた。主な副作用は不正子宮出血（94.6%）、ほてり（49.6%）、頭痛（24.8%）、背部痛（9.3%）、下腹部痛（7.0%）、CA125増加（6.2%）、痤瘡、乳房不快感、ヘモグロビン減少（各5.4%）などであった。 対照群の副作用は126例中117例（92.9%）に認められ、主な副作用は不正子宮出血、ほてり（各67.5%）、頭痛（34.1%）、尿中N-テロペプチド増加、骨密度減少（各9.5%）、筋骨格硬直（8.7%）、下腹部痛、悪心、浮動性めまい、活性化部分トロンボプラスチン時間延長、動悸、デオキシピリジノリン／クレアチニン比（各6.3%）、上腹部痛（5.6%）などであった。
本試験において、死亡例は認められなかった。重篤な副作用がジエノゲスト群で1例（腹膜炎）、対照群で1例（出血性卵巣嚢胞）認められ、ジエノゲスト群１例については投与中止した。その他の投与中止に至った副作用はジエノゲスト群で5例（脱毛症、狭心症、亜急性甲状腺炎、異常感及びほてり、蕁麻疹）、対照群で5例（動悸及び胸部不快感、ほてり、嘔吐及びほてり、面皰、円形脱毛症）認められた。
"
IF_5_5_4_1,dct:references,"11, 12, 13, 14"
IF_5_5_4_2,rdf:value,"第Ⅲ相長期投与試験15）
結果
①全般改善度：副次評価項目
全般改善度の「改善」以上の改善率は、投与24週で72.5%（95/131）、投与52週で90.6%（106/117）であった。また、著明改善率は、投与24週で19.1%（25/131）、投与52週で51.3%（60/117）であった。
②全般改善度の構成要素
◆月経時以外の自覚症状の概括改善度
月経時以外の自覚症状の概括改善度の「改善」以上の改善率は、投与24週で77.9%（102/131）、投与52週で84.6%（99/117）であった。また、著明改善率は、投与24週で35.9%（47/131）、投与52週で58.1%（68/117）であった。
◆他覚所見の概括改善度
他覚所見の概括改善度の「改善」以上の改善率は、投与24週で78.6%（103/131）、投与52週で94.9%（111/117）であった。また、著明改善率は、投与24週で43.5%（57/131）、投与52週で82.9%（97/117）であった。
③月経時以外の自覚症状の改善度
月経時以外の自覚症状4項目の「改善」以上の改善率は、投与24週、投与52週で「下腹痛」ではそれぞれ71.2%（84/118）、84.3%（91/108）、「腰痛」ではそれぞれ66.7%（66/99）、72.4%（63/87）、「排便痛」ではそれぞれ68.4%（39/57）、87.2%（41/47）、「内診時疼痛」ではそれぞれ78.3%（94/120）、88.6%（93/105）であった。
また、月経時以外の自覚症状のうち高頻度にみられる「下腹痛」および「腰痛」は、いずれも投与期間の延長に伴い、「軽度」、「中等度」に該当する症例の割合の減少と「なし」、「ごく軽度」に該当する症例の割合の増加が観察された。
④月経時の自覚症状の概括改善度
月経時の自覚症状の概括改善度（再来月経終了時）」の「改善」以上の改善率は65.9%(89/135例)であった。
⑤他覚所見の改善度
他覚所見2項目の「改善」以上の改善率は、投与24週、投与52週で「ダグラス窩の硬結」ではそれぞれ71.4%（90/126）、93.7%（104/111）、「子宮可動性の制限」ではそれぞれ74.2%（92/124）、95.5%（105/110）であった。
また、「ダグラス窩の硬結」および「子宮可動性の制限」は、いずれも投与期間の延長に伴い、「軽度」、「中等度」に該当する症例の割合の減少と「なし」、「ごく軽度」に該当する症例の割合の増加が観察された。
⑥卵巣チョコレート嚢胞の縮小度
卵巣チョコレート嚢胞の縮小度の「縮小」以上の縮小率は投与24週、投与52週でそれぞれ76.9%（83/108）、84.7%（83/98）であった。
⑦血清中エストラジオール濃度
投与期間中の血清中エストラジオール濃度の平均値は28.8pg/mL～37.2pg/mLで、わずかに変動しているものの、低下の程度は投与期間を通じて同程度であると考えられた。
⑧血清中CA125濃度
血清中CA125濃度の平均値は投与24週で34.7U/mL、投与52週で29.1U/mLで、投与開始時の62.3U/mLに比較して、低値で推移した。
⑨副作用：主要評価項目
副作用は135例中120例（88.9%）に認められた。主な副作用は、不正子宮出血（71.9%）、頭痛（18.5%）、便秘（10.4%）、悪心（9.6%）、ほてり、月経過多（各8.9%）などであった。本試験において、死亡例を含む重篤な副作用は認められなかった。投与中止に至った副作用が7例（不正子宮出血2例、背部痛及び四肢痛、骨密度減少、便秘及び乳房不快感、糖鎖抗原125増加及び背部痛、耳鳴が各1例）認められた。
⑩体重の推移：副次評価項目
体重の平均値の推移に変動は認められなかった。
体重の変化に関する副作用は、体重増加が11例11件、体重減少が3例3件であった。体重増加を発現した11例（体重変化量；＋2.9～＋6.0kg）の重症度は全て軽度で、そのうち2例が投与中に、1例が追跡調査終了時に回復し、未回復の8例も臨床的に問題ないと判断された。体重減少を発現した3例（体重変化量；－4.5～－4.8kg）の重症度は2例が中等度、1例が軽度で、そのうち1例が投与中に回復し、未回復の2例も臨床的に問題は見られないと判断された。
⑪再来月経：副次評価項目
投与終了日（または中止日）から再来月経開始日までの日数の平均値および中央値は、それぞれ29.9日および27.5日であった。
⑫性器出血の程度および発現日数：副次評価項目
「通常の月経程度」以上の性器出血が認められた症例の割合は、投与8週に33.3%（45/135）と最も高く、以降、投与24週には18.3%（24/131）、投与52週には4.3%（5/116）まで漸減した。
また、性器出血の日数（平均値）についても、投与8週に18.7日と最も長く、以降、投与24週には11.3日、投与52週には6.4日まで漸減した。
⑬骨密度の変化量（DXA法、投与終了時）：副次評価項目［サブグループ解析］
投与前に対する投与24週および投与52週の腰椎骨密度の変化率（平均値±標準偏差）は、それぞれ－1.560±2.408%（p＝0.0001、t-検定）および－1.740±2.238%（p＜0.0001、t-検定）と、有意な減少が認められた。しかし、投与24週に対する投与52週の変化率は－0.178±1.904%（p＝0.5895、t-検定）で、投与期間の延長による累積的な減少は認められなかった。
⑭被験者の印象：参考情報
「今後ともぜひ使いたい」および「使いたい」の割合は、投与24週で99.2%（130/131）、投与52週で97.4%（111/114）、投与終了時で91.7%（121/132）であった。
「二度と使いたくない」であった1例は、投与57日目に不正子宮出血を理由に中止した症例で、理由は｢性器出血が続き調子が悪い｣であった。"
IF_5_5_4_2,dct:references,15
IF_5_5_5,rdf:value,該当資料なし
IF_5_5_6,,
IF_5_5_6_1,rdf:value,"＜製造販売後調査、特定使用成績調査（長期）、特定使用成績調査（長期・骨塩量）の
3つの試験の併合解析結果＞
●安全性
3調査併合解析結果における安全性解析対象症例3,146例中のうち、1,443例（45.9%）に副作用が認められた。その主なものは不正出血（36.4%）、ほてり（2.8%）、頭痛（2.4%）、悪心（1.7%）等であった。重篤な副作用は33例（1.0%）で認められた。
●重点調査事項
・不正子宮出血及び貧血関連事象
3調査併合解析結果における不正子宮出血の副作用発現率は36.4%（1,144/3,146例）、貧血関連事象（貧血、鉄欠乏性貧血、出血性貧血）の副作用発現率は1.1%（35/3,146例）であった。重篤な不正子宮出血は16例、重篤な貧血関連事象は12例に認められ、いずれも重篤な不正子宮出血に伴って発現した。承認時までの臨床試験において重篤な不正子宮出血および貧血関連事象は認められておらず、再審査期間中の副作用の集積から、平成21年1月に添付文書の「重大な副作用」の項に不正出血及び貧血を追加記載し、平成25年5月に「重要な基本的注意」および「重大な副作用」の項に「大量出血」の発現及び発現時の処置として「輸血」を追加記載し注意喚起を行った。
・骨密度減少
3調査併合解析結果における骨密度減少の副作用発現率は0.4%（12/3,146例）であり、重篤な骨密度減少は認められなかった。
・長期投与
3調査併合解析結果において、投与期間が12カ月以内の症例で43.4%（788/1,816例）、12カ月超の症例で49.2%（655/1,330例）であり、12カ月超で高かったが、発現した副作用のうち発現日が特定された1,811件について、本剤投与開始から初回発現までの期間が6か月以内の副作用は1,466件（80.9%）であり、12カ月を超えて初回発現が認められた副作用は171件（9.4%）と少なかった。
●有効性
3調査併合解析結果において、最終評価時における「月経時以外の自覚症状の概括改善度」、「他覚所見の改善度」及び両者を総合した「全般改善度」が「改善」以上の症例割合は、それぞれ、82.0%（1,973/2,405例）、69.2%（978/1,413例）、75.8%（970/1,279例）であった。"
IF_5_5_6_1,dct:references,
IF_5_5_6_2,rdf:value,該当資料なし
IF_5_5_7,rdf:value,該当資料なし
IF_6,,
IF_6_1,rdf:value,プロゲステロン、ジドロゲステロン、メドロキシプロゲステロン酢酸エステル、ヒドロキシプロゲステロンカプロン酸エステル
IF_6_2,,
IF_6_2_1,rdf:value,"ジエノゲストはプロゲステロン受容体に対する選択的なアゴニスト作用を示し、卵巣機能抑制および子宮内膜細胞の増殖抑制により子宮内膜症に対する有効性および子宮腺筋症に伴う疼痛の改善を示すと考えられる。
1）卵巣機能抑制作用
◇ジエノゲストは視床下部－下垂体に作用することによりLHサージを抑制し、排卵抑制作用を示す。
◇ジエノゲストは卵胞の発育を抑制することによりエストラジオール産生抑制作用を示す。
2）子宮内膜細胞増殖抑制作用
◇ジエノゲストは子宮内膜細胞に対し直接増殖抑制作用を示す。
◇ジエノゲストは子宮内膜細胞と同じく、子宮内膜症細胞に対し直接増殖抑制作用を示す。"
IF_6_2_1,dct:references,
