subject,predicate,object
IF_1_1,rdf:value,"ジプレキサ（一般名：オランザピン）は、米国イーライリリー・アンド・カンパニーにおいて開発されたチエノベンゾジ
アゼピン系の非定型抗精神病薬である。オランザピンはSDA（serotonin-dopamine antagonist）と称される薬物群
が特徴としている5-HT2A/D2 受容体親和性比が高いという点を満たしているだけではなく、その他複数の受容体
に対しても比較的高い親和性を有している。このような多数の神経伝達物質受容体に対する作用を介して統合
失調症の様々な症状（陽性症状のみならず、陰性症状、認知障害、不安症状、うつ症状など）に対する薬効が発
現し（多元作用型：multi-acting）、また多くの受容体に対する作用が脳内作用部位への選択性につながる（受容
体標的化：receptor-targeting）MARTA（Multi-Acting Receptor Targeted Antipsychotic）という概念の元に、ジプレ
キサの開発が進められた。
米国を初めとする諸外国では、統合失調症に対する急性期治療及び維持治療、双極性障害の躁状態の急性期
治療（単剤、リチウム又はバルプロ酸との併用療法）及び維持治療としてオランザピンの経口剤（フィルムコート錠、
口腔内崩壊錠）が承認されている。2019 年12 月時点では、オランザピン経口剤として91 ヵ国で承認されている。
日本では、国内臨床試験の結果から日本人統合失調症患者における臨床的有用性が示されたことから、統合失
調症の治療薬としてジプレキサ錠（フィルムコート錠）が2000 年12 月に承認された。
統合失調症に対する適応としては、再審査期間（6 年）終了後の2007 年3 月20 日に再審査申請を行った結果、
2010 年3 月24 日に、医薬品、医療機器等の品質、有効性及び安全性の確保等に関する法律第14 条第2 項第
3 号（承認拒否事由）イからハまでのいずれにも該当しないとの再審査結果を得た。
また、国内双極Ⅰ型障害の躁症状を有する患者を対象とした臨床試験、並びに外国臨床試験成績等において、
ジプレキサの有効性及び安全性が示されたことから、2010 年10 月に双極性障害における躁症状の改善の適応
が承認された。双極性障害における躁状態の改善は2015 年1 月に再審査申請を行った結果、2016 年9 月に、
医薬品、医療機器等の品質、有効性及び安全性の確保等に関する法律第14 条第2 項第3 号（承認拒否事由）
イからハまでのいずれにも該当しないとの再審査結果を得た。
更に、双極Ⅰ型障害のうつ症状を有する患者を対象とし、日本を含む国際共同試験として実施した臨床試験等、
並びに外国臨床試験成績等において、ジプレキサの有効性及び安全性が示されたことから、2012 年2 月に双極
性障害におけるうつ症状の改善の適応が承認された。双極性障害におけるうつ症状の改善は2016 年5 月に再
審査申請を行った結果、2018 年12 月に、医薬品、医療機器等の品質、有効性及び安全性の確保等に関する法
律第14 条第2 項第3 号（承認拒否事由）イからハまでのいずれにも該当しないとの再審査結果を得た。
また、抗悪性腫瘍剤（シスプラチン等）投与に伴う消化器症状（悪心、嘔吐）の適応については、日本緩和医療学
会、日本消化器病学会より適応追加の要望書が提出され、「医療上の必要性の高い未承認薬・適応外薬検討会
議」及び「薬事・食品衛生審議会」で検討、評価された結果、抗悪性腫瘍剤（シスプラチン等）投与に伴う消化器症
状（悪心、嘔吐）に対する有効性や安全性が医学薬学上公知であると認められ、公知申請注）を行い2017 年12 月
に承認された。
日本におけるジプレキサの経口剤は、ジプレキサ錠2.5 mg、5mg 及び10 mg が2000 年12 月、ジプレキサ細粒
が2001 年11 月、ジプレキサザイディス錠5 mg 及び10 mg が2005 年3 月、ジプレキサザイディス錠2.5 mg が
2015 年9 月に承認された。
※「精神分裂病」から「統合失調症」への呼称変更に関して2004 年2 月承認事項（効能又は効果）の変更が承認
された。
注）公知申請：医薬品（効能追加など）の承認申請において、当該医薬品の有効性や安全性が医学的に公知で
あるとして、臨床試験の全部または一部を新たに実施することなく承認申請を行うことができる制度。"
IF_1_1,dct:references,
IF_1_2,rdf:value,"(1) 統合失調症における幻覚・妄想、興奮、緊張などの陽性症状や不安症状を改善する。（「Ⅴ. 1. 効能又は効
果」及び「Ⅴ. 5. (4) 1） 有効性検証試験」の項参照）
(2) 統合失調症における意欲低下、感情的ひきこもりなどの陰性症状や抑うつ症状を改善する。（「Ⅴ. 1. 効能
又は効果」及び「Ⅴ. 5. (4) 1） 有効性検証試験」の項参照）
(3) 双極性障害における躁症状及びうつ症状を改善する。 （「Ⅴ. 1. 効能又は効果」及び「Ⅴ. 5. (4) 1） 有効性
検証試験」の項参照）
(4) 双極性障害における躁症状治療時のうつ症状の発現率※1 は6 週間で2.4%（2 例/83 例）、双極性障害にお
けるうつ症状治療時の躁症状の発現率※2 は6 週間（全体集団）で0.6%(2 例/343 例)でした。（「Ⅴ. 1. 効能
又は効果」及び「Ⅴ. 5. (4) 1） 有効性検証試験」の項参照）
※1 HAM-D17 を使用した評価。副作用の発現に関しては、「Ⅷ. 8. 副作用」の項をご参照下さい。
※2 YMRS を使用した評価。副作用の発現に関しては、「Ⅷ. 8. 副作用」の項をご参照下さい。
(5) 双極性障害における躁症状及びうつ症状に対する長期試験において、躁症状及びうつ症状の改善維持され、
効果の減弱はみられなかった。（「Ⅴ. 5. (4) 2) 安全性試験」の項参照）
(6) 重大な副作用として、高血糖、糖尿病性ケトアシドーシス、糖尿病性昏睡、低血糖、悪性症候群（Syndrome
malin）、肝機能障害、黄疸、痙攣、遅発性ジスキネジア、横紋筋融解症、麻痺性イレウス、無顆粒球症、白
血球減少、肺塞栓症、深部静脈血栓症、薬剤性過敏症症候群が認められている。（「Ⅷ. 8. 副作用」の項参
照）
注）本邦で承認された本剤の効能又は効果は「統合失調症、双極性障害における躁症状及びうつ症状の改
善、抗悪性腫瘍剤（シスプラチン等）投与に伴う消化器症状（悪心、嘔吐）」であり、「〈抗悪性腫瘍剤（シス
プラチン等）投与に伴う消化器症状（悪心、嘔吐）〉本剤は強い悪心、嘔吐が生じる抗悪性腫瘍剤（シスプ
ラチン等）の投与の場合に限り使用すること。」が効能又は効果に関連する注意として設定されている。"
IF_1_2,rdfs:seeAlso,"IF_5_1, IF_5_5_4_1, IF_8_8, IF_5_5_4_2"
IF_1_3,rdf:value,"ジプレキサザイディス錠は、口腔内崩壊錠である。（「Ⅳ. 1. 剤形」の項参照）"
IF_1_3,rdfs:seeAlso,IF_4_1
IF_1_4,rdf:value,"抗悪性腫瘍剤（シスプラチン等）投与に伴う消化器症状（悪心、嘔吐）の効能拡大について、医療上必
要性の高い未承認薬・適応外薬の要望が厚生労働省に提出され、2017 年6 月に公知申請を行い、2017
年12 月25 日に抗悪性腫瘍剤（シスプラチン等）投与に伴う消化器症状（悪心、嘔吐）に対する効能が
承認された。"
IF_1_4_1,rdf:value,無
IF_1_4_1,rdfs:comment,
IF_1_4_1,rdfs:seeAlso,
IF_1_4_2,rdf:value,無
IF_1_4_2,rdfs:comment,
IF_1_4_2,rdfs:seeAlso,
IF_1_4_3,rdf:value,無
IF_1_4_3,rdfs:comment,
IF_1_4_3,rdfs:seeAlso,
IF_1_4_3,rdfs:seeAlso,
IF_1_4_4,rdf:value,無
IF_1_4_4,rdfs:comment,
IF_1_5,,
IF_1_5_1,rdf:value,該当しない
IF_1_5_2,rdf:value,該当しない
IF_1_5_2,rdfs:seeAlso,
IF_1_6,rdf:value,該当しない
IF_1_6,rdfs:seeAlso,
IF_2,,
IF_2_1,,
IF_2_1_1,rdf:value,"ジプレキサ®錠2.5 mg、ジプレキサ®錠5 mg、ジプレキサ®錠10 mg、ジプレキサ®細粒1％、
ジプレキサ®ザイディス®錠2.5 mg、ジプレキサ®ザイディス®錠5 mg、ジプレキサ®ザイディス®錠10 mg"
IF_2_1_2,rdf:value,"Zyprexa®tablets、Zyprexa® fine granule、Zyprexa® Zydis®tablets"
IF_2_1_3,rdf:value,特になし
IF_2_2,,
IF_2_2_1,rdf:value,オランザピン（JAN）
IF_2_2_2,rdf:value,Olanzapine（JAN、INN）
IF_2_2_3,rdf:value,-apine
IF_2_3,rdf:value,
IF_2_4,rdf:value,"分子式：C17H20N4S
分子量：312.43"
IF_2_5,rdf:value,"和 名：2-メチル-4-（4-メチルピペラジン-1-イル）-10H -チエノ[2,3-ｂ][1,5] ベンゾジアゼピン（IUPAC）
洋 名：2-Methyl-4-（4-methylpiperazin-1-yl）-10H -thieno[2,3-b][1,5] benzodiazepine（IUPAC）"
IF_2_6,rdf:value,"記号番号（治験成分記号） ： LY170053"
IF_3,,
IF_3_1,,
IF_3_1_1,rdf:value,黄色の結晶性の粉末である。
IF_3_1_2,rdf:value,
IF_3_1_3,rdf:value,"吸湿性は示さない（相対湿度90％、40℃において、約70 日間で吸湿平衡に至った。）"
IF_3_1_4,rdf:value,融点：約195℃（分解）
IF_3_1_5,rdf:value,pKa1＝7.95、pKa2＝5.27
IF_3_1_6,rdf:value,"1.8（pH 5、緩衝液-オクタノール系）"
IF_3_1_6,rdfs:comment,
IF_3_1_7,rdf:value,該当資料なし
IF_3_2,rdf:value,
IF_3_3,rdf:value,"確認試験法
赤外吸収スペクトル測定法
定量法
液体クロマトグラフィー"
IF_4,,
IF_4_1,,
IF_4_1_1,rdf:value,"ジプレキサ錠2.5 mg、5 mg、10 mg ： 錠剤（フィルムコート錠）
ジプレキサ細粒1％ ： 細粒剤
ジプレキサザイディス錠2.5 mg、5 mg、10 mg ： 口腔内崩壊錠（素錠、凍結乾燥製剤）"
IF_4_1_2,rdf:value,
IF_4_1_3,rdf:value,
IF_4_1_4,rdf:value,該当資料なし
IF_4_1_5,rdf:value,該当しない
IF_4_2,,
IF_4_2_1,rdf:value,
IF_4_2_2,rdf:value,該当しない
IF_4_2_3,rdf:value,該当しない
IF_4_3,rdf:value,該当しない
IF_4_4,rdf:value,該当しない
IF_4_5,rdf:value,オランザピン由来の類縁物質が混入する可能性がある。
IF_4_6,rdf:value,
IF_4_7,rdf:value,該当しない
IF_4_7,rdfs:seeAlso,
IF_4_8,rdf:value,"「ⅩⅢ. 備考 その他の関連資料 ジプレキサ細粒1％配合変化表」の項参照"
IF_4_8,rdfs:seeAlso,IF_13
IF_4_9,rdf:value,"＜錠、細粒＞
方法：日局一般試験法溶出試験法第2 法（パドル法）により試験を行なう。
試験液：0.1 mol/L、塩酸試液900 mL
条件：回転数 毎分50 回転
分析法：液体クロマトグラフィー
結果：30 分間の溶出率は、80%以上であった。
＜ザイディス錠＞
日局一般試験法崩壊試験法により試験を行うとき、10 秒以内に崩壊する。"
IF_4_10,,
IF_4_10_1,rdf:value,該当しない
IF_4_10_2,rdf:value,"錠2.5 mg ：100 錠［10 錠（PTP）×10］、100 錠［瓶、バラ、乾燥剤入り］、1000 錠［瓶、バラ、乾燥剤入り］
錠5 mg ：100 錠［10 錠（PTP）×10］、100 錠［瓶、バラ、乾燥剤入り］、1000 錠［瓶、バラ、乾燥剤入り］
錠10 mg ：100 錠［10 錠（PTP）×10］、100 錠［瓶、バラ、乾燥剤入り］、1000 錠［瓶、バラ、乾燥剤入り］
細粒剤1％ ：100 g、500 g
ザイディス錠2.5 mg ：70 錠［7 錠（ブリスター）×10］、350 錠［7 錠（ブリスター）×50］
ザイディス錠5 mg ：70 錠［7 錠（ブリスター）×10］、350 錠［7 錠（ブリスター）×50］
ザイディス錠10 mg ：70 錠［7 錠（ブリスター）×10］、350 錠［7 錠（ブリスター）×50］"
IF_4_10_3,rdf:value,該当しない
IF_4_10_4,rdf:value,"錠（PTP） ：ポリ塩化ビニル、ポリエチレン、ポリ三フッ化塩化エチレン、アルミニウム
錠、細粒（ボトル） ：褐色HDPE（高密度ポリエチレン）
ザイディス錠（アルミブリスター） ：ポリ塩化ビニル、ポリエチレンテレフタレート、ポリアミド、アルミニウム、紙"
IF_4_11,rdf:value,該当しない
IF_4_12,rdf:value,該当しない
IF_5,,
IF_5_1,rdf:value,"○統合失調症
○双極性障害における躁症状及びうつ症状の改善
○抗悪性腫瘍剤（シスプラチン等）投与に伴う消化器症状（悪心、嘔吐）
（解説）
<双極性障害における躁症状及びうつ症状の改善>
双極性障害の躁状態及びうつ状態とは、一般的にはDSM-IV-TR［精神疾患の診断・統計マニュアル（Diagnostic
and Statistical Manual of Mental Disorders）］診断基準の「双極I 型障害」及び「双極II 型障害」における「躁病エ
ピソード」、「混合性エピソード」、「軽躁病エピソード」、「大うつ病エピソード」が該当すると考えられ、これらの躁症
状及びうつ症状に対し、本剤は投与可能と考えられる。国内で実施した臨床試験では、それぞれDSM-IV-TR 診
断に基づく「双極I 型障害の躁病エピソード又は混合性エピソード」又は「双極I 型障害の大うつ病エピソード」の
患者を対象に実施した。
なお、本剤は単極性うつ病に対する効能又は効果は有していない。"
IF_5_2,ifo:item,item1
item1,rdf:value,"<抗悪性腫瘍剤（シスプラチン等）投与に伴う消化器症状（悪心、嘔吐）>
国内外の公表文献及び制吐療法ガイドライン等により、本剤の抗悪性腫瘍剤投与に伴う消化器症状（悪心、嘔
吐）に対する有効性が認められている1)。また、国内外の公表文献、制吐療法ガイドライン等では、本剤の投与対
象となる抗悪性腫瘍剤は、高度又は中等度催吐性リスクの抗悪性腫瘍剤とされている1)。そのため、抗悪性腫瘍
剤（シスプラチン等）投与に伴う消化器症状（悪心、嘔吐）を効能又は効果として承認されている他の薬剤（5-HT3
受容体拮抗薬、NK1 受容体拮抗薬）と同様、本剤は強い悪心、嘔吐が生じる抗悪性腫瘍剤（シスプラチン等）の投
与の場合に限り使用すること。"
item1,dct:references,1
item2,rdf:value,
item3,rdf:value,
item4,rdf:value,
item5,rdf:value,
item6,rdf:value,
item7,rdf:value,
item8,rdf:value,
item9,rdf:value,
item10,rdf:value,
item11,rdf:value,
IF_5_3,,
IF_5_3_1,rdf:value,"〈統合失調症〉
通常、成人にはオランザピンとして5～10 mg を1 日1 回経口投与により開始する。維持量として1 日1 回
10 mg 経口投与する。なお、年齢、症状により適宜増減する。ただし、1 日量は20 mg を超えないこと。
〈双極性障害における躁症状の改善〉
通常、成人にはオランザピンとして10 mg を1 日1 回経口投与により開始する。なお、年齢、症状により適宜
増減するが、1 日量は20 mg を超えないこと。
〈双極性障害におけるうつ症状の改善〉
通常、成人にはオランザピンとして5 mg を1 日1 回経口投与により開始し、その後1 日1 回10 mg に増量
する。なお、いずれも就寝前に投与することとし、年齢、症状に応じ適宜増減するが、1 日量は20 mg を超え
ないこと。
〈抗悪性腫瘍剤（シスプラチン等）投与に伴う消化器症状（悪心、嘔吐）〉
他の制吐剤との併用において、通常、成人にはオランザピンとして5 mg を1 日1 回経口投与する。なお、患
者の状態により適宜増量するが、1 日量は10 mg を超えないこと。
（解説）
〈双極性障害におけるうつ症状の改善〉
双極性障害におけるうつ症状の改善を対象とした臨床試験において、投与タイミングが「就寝前」と設定され
ていたことから、双極性障害のうつ症状においては用法として就寝前投与と規定された。双極性障害におけ
るうつ症状の改善においては就寝前に投与を行うこと。"
IF_5_3_1,rdfs:seeAlso,
IF_5_3_1,rdf:value,"〈双極性障害におけるうつ症状の改善〉
統合失調症及び双極性障害における躁症状の改善と双極性障害におけるうつ症状の改善においては開始
時の用量が異なる。双極性障害のうつ症状を有する患者を対象とした国内外の臨床試験では、就寝時経口
投与として1 日1 回5 mg で投与を開始し、臨床症状を注意深く観察した上で投与開始後1 週間以内に10
mg/日まで増量、その後は忍容性及び臨床症状に基づき5～20 mg/日の範囲内で適宜増減する試験デザイ
ンにより実施され、安全性及び有効性が認められた。双極性障害におけるうつ症状の改善において、開始
時用量が「1 日1 回5 mg で投与を開始」以外についての安全性及び有効性は確認されていない。また、い
ずれの適応疾患においても、その後の用量は年齢、症状により適宜増減するが、1 日量は20 mg を超えな
いように注意すること。
〈抗悪性腫瘍剤（シスプラチン等）投与に伴う消化器症状（悪心、嘔吐）〉
国内外の臨床試験において、標準的制吐療法（デキサメタゾン、5-HT3受容体拮抗薬、NK1受容体拮抗薬）と
の併用下で、本剤5 mg 及び10 mg 1 日1 回投与での有効性が認められた。しかし、Multinational Association
for Supportive Care in Cancer（MASCC）/European Society for Medical Oncology（ESMO）のガイドラインで
は、本剤10 mg の用量では、患者への鎮静作用の懸念が記載されていること等から、通常用量は5 mg とし
た。一方、National Comprehensive Cancer Network（NCCN）及びMASCC/ESMO のガイドラインでは、本剤10 mg が推奨用量として記載されていること等から、患者の状態により適宜増量するが、1 日用量は10 mg
を超えないように注意すること1)。"
IF_5_3_1,dct:references,1
IF_5_3_1,rdfs:seeAlso,
IF_5_4,ifo:item,"item1, item2"
item1,rdf:value,"7.1 国内外の臨床試験、NCCN 及びMASCC/ESMO のガイドラインでは、本剤はコルチコステロイド、5-HT3 受
容体拮抗薬、NK1 受容体拮抗薬との併用で投与されていることから、本剤は原則としてコルチコステロイド、
5-HT3 受容体拮抗薬、NK1 受容体拮抗薬と併用して使用すること。なお、併用するコルチコステロイド、5-
HT3 受容体拮抗薬、NK1 受容体拮抗薬等の用法及び用量については、各々の薬剤の添付文書等、最新情
報を参考にすること。"
item1,dct:references,1
item1,rdfs:seeAlso,
item2,rdf:value,"7.2 NCCN 及びMASCC/ESMO のガイドラインでは、化学療法施行前に本剤を投与すると記載されていること
から、原則として抗悪性腫瘍剤の投与前に本剤を投与すること。また、公表されている国内臨床試験2)の投
与期間からがん化学療法の各サイクルにおいて本剤の投与は6 日間までを目安とし、各サイクルにおける
投与期間は治療上必要最小限にとどめること。"
item2,dct:references,2
item3,rdf:value,
item4,rdf:value,
IF_5_5,,
IF_5_5_1,rdf:value,"○統合失調症
2009 年3 月以前の承認であるため該当しない
○抗悪性腫瘍剤（シスプラチン等）投与に伴う消化器症状（悪心、嘔吐）
公知申請により本適応症の承認を受けたため、該当しない。"
IF_5_5_2,rdf:value,"日本人健康成人男性32 例に対して、オランザピンカプセル* 0.5 mg から6 mg を単回投与した結果、0.5 mg
投与時から、眠気などの中枢神経症状、倦怠（感）などが認められ、オランザピンカプセル* 4 及び6 mg 投与
の各1 例で起立性低血圧が認められた。また、健康成人男性20 例に対して反復投与（1 日1 回朝食後、3
日間投与）した結果、4 mg 投与時に起立性低血圧による投与中止例が認められたが、1 mg 又は2.5 mg の
投与においては特に問題となる所見は認められなかった。なお、単回投与、連続投与のいずれの試験にお
いても、一過性のプロラクチン上昇が認められた3)。
* : オランザピンカプセルは開発途中に用いた製剤で、オランザピンカプセル5 mg とオランザピン錠（普通錠）
5 mg は生物学的に同等であることが確認されている。
注）本剤の用法及び用量
統合失調症：通常、成人にはオランザピンとして5～10 mg を1 日1 回経口投与により開始する。維持量
として1 日1 回10 mg 経口投与する。なお、年齢、症状により適宜増減する。ただし、1 日量は20 mg を
超えないこと。
双極性障害における躁症状の改善：通常、成人にはオランザピンとして10 mg を1 日1 回経口投与によ
り開始する。なお、年齢、症状により適宜増減するが、1 日量は20 mg を超えないこと。
双極性障害におけるうつ症状の改善：通常、成人にはオランザピンとして5 mg を1 日1 回経口投与によ
り開始し、その後1 日1 回10 mg に増量する。なお、いずれも就寝前に投与することとし、年齢、症状に
応じ適宜増減するが、1 日量は20 mg を超えないこと。
抗悪性腫瘍剤（シスプラチン等）投与に伴う消化器症状（悪心、嘔吐）：他の制吐剤との併用において、通
常、成人にはオランザピンとして5 mg を1 日1 回経口投与する。なお、患者の状態により適宜増量する
が、1 日量は10 mg を超えないこと。日本人健康成人男性32 例に対して、オランザピンカプセル* 0.5 mg から6 mg を単回投与した結果、0.5 mg
投与時から、眠気などの中枢神経症状、倦怠（感）などが認められ、オランザピンカプセル* 4 及び6 mg 投与
の各1 例で起立性低血圧が認められた。また、健康成人男性20 例に対して反復投与（1 日1 回朝食後、3
日間投与）した結果、4 mg 投与時に起立性低血圧による投与中止例が認められたが、1 mg 又は2.5 mg の
投与においては特に問題となる所見は認められなかった。なお、単回投与、連続投与のいずれの試験にお
いても、一過性のプロラクチン上昇が認められた3)。
* : オランザピンカプセルは開発途中に用いた製剤で、オランザピンカプセル5 mg とオランザピン錠（普通錠）
5 mg は生物学的に同等であることが確認されている。
注）本剤の用法及び用量
統合失調症：通常、成人にはオランザピンとして5～10 mg を1 日1 回経口投与により開始する。維持量
として1 日1 回10 mg 経口投与する。なお、年齢、症状により適宜増減する。ただし、1 日量は20 mg を
超えないこと。
双極性障害における躁症状の改善：通常、成人にはオランザピンとして10 mg を1 日1 回経口投与によ
り開始する。なお、年齢、症状により適宜増減するが、1 日量は20 mg を超えないこと。
双極性障害におけるうつ症状の改善：通常、成人にはオランザピンとして5 mg を1 日1 回経口投与によ
り開始し、その後1 日1 回10 mg に増量する。なお、いずれも就寝前に投与することとし、年齢、症状に
応じ適宜増減するが、1 日量は20 mg を超えないこと。
抗悪性腫瘍剤（シスプラチン等）投与に伴う消化器症状（悪心、嘔吐）：他の制吐剤との併用において、通
常、成人にはオランザピンとして5 mg を1 日1 回経口投与する。なお、患者の状態により適宜増量する
が、1 日量は10 mg を超えないこと。"
IF_5_5_2,dct:references,3
IF_5_5_3,rdf:value,"①統合失調症：国内初期第Ⅱ相試験（2001 試験）4)
最初に実施された8 週間投与試験でオランザピンカプセル* 1～12.5 mg が投与され、統合失調症患
者計81 例における中等度改善以上の改善率は59.3%（48/81）であった。
主な副作用は不眠（症）17.3%（14/81 例）及び眠気16.0%（13/81 例）であった。
②統合失調症：国内後期第Ⅱ相試験（202E 試験）5)
日本人統合失調症患者を対象に、オランザピンカプセル* 2.5 mg～15 mg（1 日1 回夕食後）を8 週間
投与し、オランザピンの統合失調症に対する至適用量と有効性、安全性を評価した。
* : オランザピンカプセルは開発途中に用いた製剤で、オランザピンカプセル5 mg とオランザピン錠
（普通錠）5 mg は生物学的に同等であることが確認されている。
注） 本剤の用法及び用量（統合失調症）：通常、成人にはオランザピンとして5～10 mgを1日1回経口投与に
より開始する。維持量として1日1回10 mg経口投与する。なお、年齢、症状により適宜増減する。ただ
し、1日量は20 mgを超えないこと。"
IF_5_5_3,dct:references,"4, 5"
IF_5_5_4,,
