subject,predicate,object
IF_5_5_4_1,rdf:value,"＜国内＞
①非がん性慢性疼痛：第Ⅲ相臨床試験（JNS013-JPN-04）9）、10）
腰痛症又は変形性関節症と診断され、非ステロイド性消炎鎮痛剤の経口投与により十分な鎮痛効果が得られない慢性疼痛患者187例（本剤群94例、プラセボ群93例）を対象に、非盲検下で本剤1回1〜2錠を1日4回2週間投与した後、二重盲検期への移行規準を満たした患者に、本剤又はプラセボをランダムに割り付けて4週間投与したとき、二重盲検下での鎮痛効果不十分をイベントとしたイベント発生までの期間（日数）はプラセボ群と比較し本剤群で有意に長かった（ログランク検定、p＝0.0001）。
副作用発現率は、81.9％（227/277例）であった。主な副作用は、悪心128例（46.2％）、傾眠78例（28.2％）、嘔吐77例（27.8％）、便秘53例（19.1％）、浮動性めまい47例（17.0％）であった。
非盲検期及び二重盲検期を通し、本試験期間中に死亡は認められなかった。その他の重篤な有害事象は、二重盲検期の本剤群にみられた直腸癌の1例であったが、治験薬との因果関係は、治験担当医師により「関連なし」と判定された。なお、非盲検期及び二重盲検期のプラセボ群では重篤な有害事象は認められなかった。
②抜歯後の疼痛：第Ⅱ/Ⅲ相臨床試験（JNS013-JPN-03）11）、12）
骨削除及び歯冠分割を必要とする下顎埋伏智歯抜歯術を施行し、抜歯後疼痛を認めた患者328例（本剤群132例、トラマドール塩酸塩群66例、アセトアミノフェン群130例）を対象に、二重盲検下で本剤2錠、トラマドール塩酸塩75mg又はアセトアミノフェン650mgを単回投与したとき、投与後8時間までの痛みの改善度の総和（TOTPAR0-8hr）（投与後の痛みの改善度を「改善なし：0点」〜「完全改善：4点」の5段階で、0.5〜8時間まで経時的に評価したときの累積値）の平均値は、本剤群17.7、トラマドール塩酸塩群12.4、アセトアミノフェン群13.3であり、本剤群と各単剤群の間に有意差が認められた（FisherのLSD法、いずれもp<0.0001）。また、本剤投与後に奏効するまでの時間（痛みの程度が「なし」又は「軽度」に改善するまでの時間）の中央値は約30分であり、その後に疼痛が再発した患者における効果持続時間（奏効後に痛みの程度が「中等度」又は「高度」に悪化するまでの時間）の中央値は約270分であった。
副作用発現率は、本剤群で57.6％（76/132例）、トラマドール塩酸塩群で53.0％（35/66例）、アセトアミノフェン群29.2％（38/130例）であった。主な副作用は、本剤群では傾眠39例（29.5％）、悪心18例（13.6％）、浮動性めまい12例（9.1％）、トラマドール塩酸塩群では傾眠15例（22.7％）、悪心10例（15.2％）、血中ビリルビン増加6例（9.1％）、アセトアミノフェン群では傾眠14例（10.8％）、血中ビリルビン増加11例（8.5％）、悪心、頭痛各4例（3.1％）であった。
本試験において、死亡例は認められなかった。その他の重篤な有害事象は、アセトアミノフェン群の0.8％（1/130例、1件）に発現した。報告された事象は薬物過敏症であったが、治験薬との因果関係は治験担当医師により「関連なし」と判断された。
＜海外＞
①第Ⅲ相臨床試験（CAPSS-105）13）
②第Ⅲ相臨床試験（CAPSS-237）14）"
IF_5_5_4_1,dct:references,"9, 10, 11, 12, 13, 14"
IF_5_5_4_2,rdf:value,"＜国内＞
長期投与試験
第Ⅲ相臨床試験（JNS013-JPN-05）15）、16）"
IF_5_5_4_2,dct:references,"15, 16"
IF_5_5_5,rdf:value,「Ⅴ-5-（4）-1）有効性検証試験」の項参照
IF_5_5_5,rdfs:seeAlso,IF_5_5_4_1
IF_5_5_6,,
IF_5_5_6_1,rdf:value,
IF_5_5_6_1,dct:references,
IF_5_5_6_2,rdf:value,該当資料なし
IF_5_5_7,rdf:value,該当資料なし
IF_6,,
IF_6_1,rdf:value,"■トラマドール塩酸塩
モルヒネ硫酸塩水和物、オキシコドン塩酸塩水和物、コデインリン酸塩水和物
■アセトアミノフェン
アントラニル酸系：メフェナム酸、フルフェナム酸アルミニウム
サリチル酸系：アスピリン、サリチルアミド、エテンザミド
ピラゾロン系：スルピリン水和物
フェニルプロピオン酸系：イブプロフェン、ロキソプロフェンナトリウム
塩基性消炎剤系：チアラミド塩酸塩
注意：関連のある化合物の効能・効果等は、最新の添付文書を参照すること。"
IF_6_2,,
IF_6_2_1,rdf:value,"■トラマドール17）、18）
ラット脳を用いたin vitro試験の結果から、トラマドールは中枢神経系で作用し、トラマドール及び活性代謝物M1のμ-オピオイド受容体への結合、並びにトラマドールによるノルアドレナリン及びセロトニンの再取り込み阻害作用が、鎮痛作用に関与すると考えられる。
「Ⅵ-2-（2）薬効を裏付ける試験成績-2）」の項参照
■アセトアミノフェン19）、20）
ラットを用いたin vivo試験の結果から、アセトアミノフェンは主に中枢神経系で作用し、N-メチル-D-アスパラギン酸受容体及びサブスタンスP受容体を介した一酸化窒素経路の阻害作用、脊髄のセロトニン受容体を介した間接的な作用などが、鎮痛作用に関与すると考えられる。"
IF_6_2_1,dct:references,"17, 18, 19, 20"
IF_6_2_2,rdf:value,"1）鎮痛作用
■アセチルコリン誘発ライジングモデルにおける検討（マウス）21）
マウスのアセチルコリン誘発ライジングにおいて、トラマドール塩酸塩とアセトアミノフェンの併用経口投与は、アイソボログラムによる解析の結果、相乗的にライジング反応を抑制することが示唆された。ただし、ヒトにおいては本剤の相乗的な鎮痛作用は確認されていない。
■アジュバント関節炎モデルにおける検討（ラット）22）
アジュバント関節炎ラットにおいて、トラマドール塩酸塩（10mg/kg）とアセトアミノフェン（86.7mg/kg）の併用経口投与では、同用量の各薬物単独投与に比べて、温熱性及び機械刺激性痛覚過敏、並びに機械刺激性アロディニアを強く抑制した。
2）トラマドール塩酸塩のオピオイド受容体結合親和性及びモノアミン再取り込み阻害作用23）
■オピオイド受容体結合親和性（in vitro）
ラット脳におけるオピオイド受容体へのトラマドール塩酸塩の結合親和性を検討した結果、μ-オピオイド受容体に対して、トラマドール塩酸塩はモルヒネ及びコデインよりも低い結合親和性を示した。トラマドール塩酸塩のμ-オピオイド受容体に対する結合親和性は、δ-及びκ-オピオ
イド受容体よりも高かった。また、（±）-トラマドール塩酸塩の鏡像異性体間の比較においては、（＋）体が（－）体よりも約20倍高い結合親和性を示した。M1のμ-オピオイド受容体への結合親和性（Ki＝0.0121μmol/L）は、モルヒネと比較すると約35倍低いものの、トラマドール塩酸塩と比較して約175倍高かった。
なお、トラマドール塩酸塩は、10μmol/Lまで、アドレナリンα2、5-HT2、NMDA及びベンゾジアゼピン受容体に対して親和性を示さなかった。
■モノアミン再取り込み阻害作用（in vitro）
トラマドール塩酸塩によるラット脳シナプトソームへのモノアミン（ノルアドレナリン及びセロトニン）の再取り込み阻害作用を検討した結果、トラマドール塩酸塩はシナプトソームへのノルアドレナリン（Ki＝0.785μmol/L）及びセロトニン（Ki＝0.992μmol/L）の再取り込みを阻害した。トラマドール塩酸塩の再取り込み阻害作用は、イミプラミンに比べて弱かったが、モルヒネ及びコデインには阻害作用は認められなかった。また、M1の再取り込み阻害作用はトラマドール塩酸塩と比較して弱かった。
（±）-トラマドール塩酸塩の鏡像異性体間で比較すると、ノルアドレナリンの再取り込み阻害作用は（－）体が、セロトニンの再取り込み阻害作用は（＋）体がそれぞれ強かった。また、それぞれ（＋）‐M1及び（－）‐M1に代謝されても、これらの阻害作用の傾向に変化はみられなかった。
なお、トラマドール塩酸塩は、10μmol/Lで他の神経伝達物質（アデノシン、5’-アデノシン一リン酸、ドパミン、γ-アミノ酪酸）の再取り込みには影響を及ぼさなかった。"
IF_6_2_2,dct:references,"21, 22, 23"
IF_6_2_3,rdf:value,該当資料なし
IF_7,,
IF_7_1,,
IF_7_1_1,rdf:value,該当資料なし
IF_7_1_2,ifo:item,"item1, item2, item3, item4"
item1,rdf:value,"1）単回投与：日本人健康成人6）、24）
健康成人男性に本剤1～3錠（トラマドール塩酸塩として37.5、75及び112.5mg、アセトアミノフェン（APAP）として325、650及び975mg）を単回経口投与したとき、投与量にかかわらず、トラマドール【（±）-TRAM】及びAPAPは速やかに吸収され、（±）-TRAM及びAPAPの血漿中濃度はそれぞれ投与後約1～2時間及び約1時間にCmaxに達した後、それぞれ約5～5.5時間及び約3時間のt1/2で低下した。両薬物の薬物動態は用量比例性を示した。また、（±）-TRAMは速やかに活性代謝物O-脱メチルトラマドール【（±）-M1】に代謝され、（±）-M1の血漿中濃度は投与後約2時間にCmaxに達した後、約6.5時間のt1/2で低下した。血漿中（±）-TRAM及び（±）-M1の各鏡像異性体【（＋）-体及び（－）-体】の血漿中濃度推移及び薬物動態パラメータは類似していた。"
item1,dct:references,"6, 24"
item2,rdf:value,"2）反復投与：日本人健康成人6）、24）
日本人健康被験者8例を対象に、本剤を1回1又は2錠（トラマドール塩酸塩として37.5又は75 mg、アセトアミノフェンとして325又は650mg）、1日4回（6時間ごと）で3日間反復経口投与（1日目に単回経口投与、2日目〜4日目に3日間反復経口投与後、5日目に単回経口投与）したときの血漿中（±）、（＋）及び（−）-トラマドール、（±）、（＋）及び（−）-M1並びにアセトアミノフェンの薬物動態について検討した。
血漿中（±）-トラマドール及び（±）-M1濃度は反復経口投与開始後48時間までに定常状態に達した。蓄積率はそれぞれ1.3及び0.9であり、反復投与に伴う蓄積性は認められなかった。また、血漿中アセトアミノフェン濃度は反復経口投与開始後24時間までに定常状態に達した。蓄積率は0.9であり、反復投与に伴う蓄積性は認められなかった。（＋）-トラマドールと（−）-トラマドール及び（＋）-M1と（−）-M1の血漿中濃度並びに薬物動態パラメータは類似していた。
（＋）及び（−）-トラマドール、並びに（＋）及び（−）-M1の各血漿中濃度は、LC-MS/MS法で測定した。定量下限は各鏡像異性体で0.5ng/mLであった。なお、（±）-トラマドール及び（±）-M1の各血漿中濃度は各鏡像異性体の合算値により求めた。アセトアミノフェンの血漿中濃度の測定は、HPLC法で測定した。定量下限は0.25μg/mLであった。"
item2,dct:references,"6, 24"
item3,rdf:value,"3）反復投与：日本人及び白人健康成人6）
日本人及び白人健康被験者各8例を対象に、本剤を1回1錠（トラマドール塩酸塩/アセトアミノフェンとして37.5mg/325mg）、1日4回（6時間ごと）で5日間反復経口投与（1日目に単回経口投与、2日目〜6日目に5日間反復経口投与後、7日目に単回経口投与）したときの血漿中（±）、（＋）及び（−）-トラマドール、（±）、（＋）及び（−）-M1並びにアセトアミノフェンの薬物動態について検討した。
日本人及び白人の血漿中（±）-トラマドール、（±）-M1及びアセトアミノフェンの濃度推移並びに薬物動態パラメータは類似していた。両人種における血漿中（±）-トラマドール及び（±）-M1濃度は反復経口投与開始後48時間までに定常状態に達した。蓄積率はそれぞれ1.3及び0.9であり、反復投与に伴う蓄積性は認められなかった。また、血漿中アセトアミノフェン濃度は反復経口投与開始後24時間までに定常状態に達した。蓄積率は1.0であり、反復投与に伴う蓄積性は認められなかった。（＋）-トラマドールと（−）-トラマドール及び（＋）-M1と（−）-M1の血漿中濃度並びに薬物動態パラメータは類似していた。
（＋）及び（−）-トラマドール、並びに（＋）及び（−）-M1の各血漿中濃度は、LC-MS/MS法で測定した。定量下限は各鏡像異性体で0.5ng/mLであった。なお、（±）-トラマドール及び（±）-M1の各血漿中濃度は各鏡像異性体の合算値により求めた。アセトアミノフェンの血漿中濃度の測定は、HPLC法で測定した。定量下限は0.25μg/mLであった。"
item3,dct:references,6
item4,rdf:value,"4）単回投与：配合剤と単剤6）、24）
日本人健康被験者8例を対象に、本剤2錠（トラマドール塩酸塩/アセトアミノフェンとして75.0mg/650mg）、トラマドール塩酸塩2カプセル（75.0mg）及びアセトアミノフェン2カプセル（650mg）を、同一被験者に6日間の休薬期間を設けてそれぞれ単回経口投与したときの血漿中（±）、（＋）及び（−）-トラマドール、（±）、（＋）及び（−）-M1並びにアセトアミノフェンの薬物動態について検討した。
本剤及びトラマドール塩酸塩を単回経口投与したときの血漿中（±）-トラマドール濃度推移並びに薬物動態パラメータは類似しており、血漿中（±）-トラマドールの薬物動態は配合の影響を受けなかった。同様に、本剤及びアセトアミノフェンを単回経口投与したときの血漿中アセトアミノフェン濃度推移並びに薬物動態パラメータもほぼ類似しており、血漿中アセトアミノフェンの薬物動態は配合の影響を受けなかった。また、（＋）-トラマドールと（−）-トラマドール及び（＋）-M1と（−）-M1の血漿中濃度並びに薬物動態パラメータも類似していた。
（＋）及び（−）-トラマドール並びに（＋）及び（−）-M1の各血漿中濃度は、LC-MS/MS法で測定した。定量下限は各鏡像異性体で0.5ng/mLであった。なお、（±）-トラマドール及び（±）-M1の各血漿中濃度は各鏡像異性体の合算値により求めた。アセトアミノフェンの血漿中濃度の測定は、HPLC法で測定した。定量下限は0.25μg/mLであった。"
item4,dct:references,"6, 24"
IF_7_1_3,rdf:value,該当資料なし
IF_7_1_4,ifo:item,
item1,rdf:value,"1）食事による影響25）
外国人健康被験者23例に本剤3錠（トラマドール塩酸塩/アセトアミノフェンとして112.5mg/ 975mg）を空腹時及び高脂肪食後にそれぞれ単回経口投与し、血漿中（＋）及び（−）-トラマドール、（＋）及び（−）-M1並びにアセトアミノフェンの薬物動態に対する食事の影響を検討した。その結果、食後投与の血漿中（＋）及び（−）-トラマドール、（＋）-M1、アセトアミノフェンのtmaxは空腹時投与よりいずれも有意に延長した（共分散分析、p≤0.05）。また、血漿中アセトアミノフェンのCmaxは、空腹時投与に比べて16％低値を示した。しかし、血漿中（＋）及び（−）-トラマドール、（＋）及び（−）-M1並びにAPAPのAUCの変化は±6％以内であり、幾何平均値の比の90％信頼区間は、食事の影響がないことを示す範囲（80〜125％）内であった。"
item1,dct:references,25
item2,rdf:value,"2）併用薬の影響
「Ⅷ-7相互作用」の項参照"
item2,rdfs:seeAlso,IF_8_7
IF_7_2,,
IF_7_2_1,rdf:value,薬物体内動態パラメータはPPK解析（1-コンパートメントモデル）を除き、ノンコンパートメント法により算出した。
IF_7_2_1,dct:references,26
IF_7_2_2,rdf:value,該当資料なし
IF_7_2_3,rdf:value,日本人健康成人男性8例に本剤1～3錠を単回投与したときの消失速度定数は、下記のとおりである。
IF_7_2_3,dct:references,6
IF_7_2_4,rdf:value,日本人健康成人男性8例に本剤1～3錠を単回投与したときのクリアランスは、下記のとおりである。
IF_7_2_4,dct:references,6
IF_7_2_5,rdf:value,日本人健康成人男性8例に本剤1～3錠を単回投与したときの分布容積は、下記のとおりである。
IF_7_2_5,dct:references,6
IF_7_2_6,rdf:value,該当しない
IF_7_3,,
IF_7_3_1,rdf:value,該当資料なし
