subject,predicate,object
52,ifo:internal_reference_id,
52,ifo:ctd_number,CTD2.7.6.7
53,rdf:type,bibo:Document
53,rdfs:label,社内資料：代謝に関与する酵素
53,dct:dateAccepted,2018-03-23
53,ifo:internal_reference_id,
53,ifo:ctd_number,CTD2.6.4.5.4
54,rdf:type,bibo:Document
54,rdfs:label,社内資料：薬理試験（ヒトカルシウム受容体に対する代謝物の作用）
54,dct:dateAccepted,2018-03-23
54,ifo:internal_reference_id,
54,ifo:ctd_number,CTD2.6.2.3.4
55,rdf:type,bibo:Document
55,rdfs:label,"社内資料：In vivo 代謝プロファイル
"
55,dct:dateAccepted,2018-03-23
55,ifo:internal_reference_id,
55,ifo:ctd_number,CTD2.7.2.2.1.5
56,rdf:type,bibo:Document
56,rdfs:label,"社内資料：薬物相互作用（トランスポーター）
"
56,dct:dateAccepted,2018-03-23
56,ifo:internal_reference_id,
56,ifo:ctd_number,CTD2.7.2.3.4.2
57,rdf:type,bibo:Document
57,rdfs:label,"社内資料：薬物動態に影響を及ぼす内因性要因
"
57,dct:dateAccepted,2018-03-23
57,ifo:internal_reference_id,
57,ifo:ctd_number,CTD2.7.2.3.3.2
58,rdf:type,bibo:Article
58,dct:references,17244128
58,ifo:internal_reference_id,018-123
59,rdf:type,bibo:Article
59,dct:references,17175888
59,ifo:internal_reference_id,018-111
60,rdf:type,bibo:Document
60,rdfs:label,"社内資料： 安全性薬理試験"
60,dct:dateAccepted,2018-03-23
60,ifo:internal_reference_id,
60,ifo:ctd_number,"CTD2.6.2.4, CTD2.6.3.4"
61,rdf:type,bibo:Document
61,rdfs:label,社内資料：副次的薬理試験
61,dct:dateAccepted,2018-03-23
61,ifo:internal_reference_id,
61,ifo:ctd_number,CTD2.6.2.1.2
62,rdf:type,bibo:Document
62,rdfs:label,"社内資料： 単回投与毒性試験"
62,dct:dateAccepted,2018-03-23
62,ifo:internal_reference_id,
62,ifo:ctd_number,"CTD1.10, CTD2.6.6.2, CTD2.6.6.3.1, CTD2.6.6.3.5, CTD2.6.7.6"
63,rdf:type,bibo:Document
63,rdfs:label,社内資料：反復投与毒性試験
63,dct:dateAccepted,2018-03-23
63,ifo:internal_reference_id,
63,ifo:ctd_number,CTD2.6.6.3.2-8
64,rdf:type,bibo:Document
64,rdfs:label,社内資料：その他の特殊毒性
64,dct:dateAccepted,2018-03-23
64,ifo:internal_reference_id,
64,ifo:ctd_number,"CTD2.6.6.1, CTD2.6.6.8.1.1-2"
65,rdf:type,bibo:Document
65,rdfs:label,社内資料：生殖発生毒性試験
65,dct:dateAccepted,2018-03-23
65,ifo:internal_reference_id,
65,ifo:ctd_number,"CTD2.6.6.6, CTD2.6.6.9.5"
