subject,predicate,object
32,dct:dateAccepted,2014-07-04
32,ifo:internal_reference_id,
32,ifo:ctd_number,CTD2.6.4.1.2
33,rdf:type,bibo:Document
33,rdfs:label,"田辺三菱製薬（株）：ラット乳汁中への移行性（社内資料）
"
33,dct:dateAccepted,2014-07-04
33,ifo:internal_reference_id,
33,ifo:ctd_number,CTD2.6.4.1.4
34,rdf:type,bibo:Document
34,rdfs:label,田辺三菱製薬（株）：蛋白結合に関する検討（社内資料）
34,dct:dateAccepted,2014-07-04
34,ifo:internal_reference_id,
34,ifo:ctd_number,CTD2.6.4.4.2
35,rdf:type,bibo:Document
35,rdfs:label,田辺三菱製薬（株）：マスバランス試験（社内資料）
35,dct:dateAccepted,2014-07-04
35,ifo:internal_reference_id,
35,ifo:ctd_number,CTD2.7.6.11
36,rdf:type,bibo:Document
36,rdfs:label,"田辺三菱製薬（ 株）： 代謝に関する検討（ 社内資料）
"
36,dct:dateAccepted,2014-07-04
36,ifo:internal_reference_id,
36,ifo:ctd_number,"CTD2.6.4.5.5, 2.6.4.7.1"
37,rdf:type,bibo:Document
37,rdfs:label,"田辺三菱製薬（株）：トランスポーターに関する検討（社内資料）
"
37,dct:dateAccepted,2014-07-04
37,ifo:internal_reference_id,
37,ifo:ctd_number,CTD2.6.4.7.2
38,rdf:type,bibo:Document
38,rdfs:label,田辺三菱製薬（株）：肝機能障害者における薬物動態試験（社内資料）
38,dct:dateAccepted,2014-07-04
38,ifo:internal_reference_id,
38,ifo:ctd_number,CTD2.7.6.15
39,rdf:type,bibo:Document
39,rdfs:label,田辺三菱製薬（株）：安全性薬理試験（社内資料）
39,dct:dateAccepted,2014-07-04
39,ifo:internal_reference_id,
39,ifo:ctd_number,CTD2.6.2.4
40,rdf:type,bibo:Document
40,rdfs:label,田辺三菱製薬（株）：副次的薬理試験（社内資料）
40,dct:dateAccepted,2014-07-04
40,ifo:internal_reference_id,
40,ifo:ctd_number,CTD2.6.2.3
41,rdf:type,bibo:Document
41,rdfs:label,田辺三菱製薬（株）：単回投与毒性試験（社内資料）
41,dct:dateAccepted,2014-07-04
41,ifo:internal_reference_id,
41,ifo:ctd_number,CTD2.6.6.2
42,rdf:type,bibo:Document
42,rdfs:label,田辺三菱製薬（株）：反復投与毒性試験（社内資料）
42,dct:dateAccepted,2014-07-04
42,ifo:internal_reference_id,
42,ifo:ctd_number,CTD2.6.6.3
43,rdf:type,bibo:Document
43,rdfs:label,田辺三菱製薬（株）：遺伝毒性試験（社内資料）
43,dct:dateAccepted,2014-07-04
43,ifo:internal_reference_id,
43,ifo:ctd_number,CTD2.6.6.4
44,rdf:type,bibo:Document
44,rdfs:label,田辺三菱製薬（株）：がん原性試験（社内資料）
44,dct:dateAccepted,2014-07-04
44,ifo:internal_reference_id,
44,ifo:ctd_number,CTD2.6.6.5
45,rdf:type,bibo:Document
45,rdfs:label,田辺三菱製薬（株）：生殖発生毒性試験（社内資料）
45,dct:dateAccepted,2014-07-04
45,ifo:internal_reference_id,
45,ifo:ctd_number,CTD2.6.6.6
46,rdf:type,bibo:Document
46,rdfs:label,田辺三菱製薬（株）：局所刺激性試験（社内資料）
46,dct:dateAccepted,2014-07-04
46,ifo:internal_reference_id,
46,ifo:ctd_number,CTD2.6.6.7
47,rdf:type,bibo:Document
47,rdfs:label,田辺三菱製薬（株）：光細胞毒性試験、光毒性試験、光遺伝毒性試験（社内資料）
47,dct:dateAccepted,2014-07-04
47,ifo:internal_reference_id,
47,ifo:ctd_number,"CTD2.6.6.11, 2.6.6.8"
