subject,predicate,object
39,rdf:type,bibo:Article
39,dct:creator,中條航他
39,prism:publicationName,臨床精神薬理
39,prism:volume,18
39,prism:number,10
39,prism:startingPage,1333
39,prism:endingPage,1345
39,dct:issued,2015
39,ifo:internal_reference_id,CNS31299
40,rdf:type,bibo:Article
40,dct:creator,片桐秀晃他
40,prism:publicationName,臨床精神薬理
40,prism:volume,23
40,prism:number,2
40,prism:startingPage,131
40,prism:endingPage,140
40,dct:issued,2018
40,ifo:internal_reference_id,CNS31523
41,rdf:type,bibo:Article
41,dct:creator,"Bymaster FP,"
41,prism:publicationName,"J. Clin. Psychiatry. Monograph."
41,prism:volume,15
41,prism:number,2
41,prism:startingPage,10
41,prism:endingPage,12
41,dct:issued,1997
41,ifo:internal_reference_id,CNS04213
42,rdf:type,bibo:Article
42,dct:creator,"Bymaster FP 他"
42,prism:publicationName,臨床精神薬理
42,prism:volume,2
42,prism:number,8
42,prism:startingPage,885
42,prism:endingPage,911
42,dct:issued,1999
42,ifo:internal_reference_id,CNS02769
43,rdf:type,bibo:BookSection
43,dct:creator,村崎光邦：
43,bibo:editor,
43,dct:publisher,中山書店
43,prism:publicationName,"臨床精神医学講座 14"
43,prism:startingPage,96
43,prism:endingPage,108
43,dct:issued,1999
43,ifo:internal_reference_id,CNS04212
44,rdf:type,bibo:Article
44,dct:references,8822531
44,ifo:internal_reference_id,CNS01605
45,rdf:type,bibo:Article
45,dct:references,8935801
45,ifo:internal_reference_id,CNS02708
46,rdf:type,bibo:Article
46,dct:references,10708730
46,ifo:internal_reference_id,CNS03501
47,rdf:type,bibo:Article
47,dct:references,10227113
47,ifo:internal_reference_id,CNS02693
48,rdf:type,bibo:Article
48,dct:references,9551772
48,ifo:internal_reference_id,CNS04023
49,rdf:type,bibo:Article
49,dct:references,8848537
49,ifo:internal_reference_id,CNS01723
50,rdf:type,bibo:Article
50,dct:references,7480537
50,ifo:internal_reference_id,CNS01719
51,rdf:type,bibo:Article
51,dct:references,7653330
51,ifo:internal_reference_id,CNS13623
52,rdf:type,bibo:Article
52,dct:creator,武田俊彦
52,prism:publicationName,臨床精神薬理
52,prism:volume,11
52,prism:number,8
52,prism:startingPage,1465
52,prism:endingPage,1472
52,dct:issued,2008
52,ifo:internal_reference_id,CNS13511
53,rdf:type,bibo:Article
53,dct:references,16038601
53,ifo:internal_reference_id,CNS13651
54,rdf:type,bibo:Article
54,dct:references,8632342
54,ifo:internal_reference_id,CNS04209
55,rdf:type,bibo:Article
55,dct:references,7908055
55,ifo:internal_reference_id,CNS01759
56,rdf:type,bibo:Article
56,dct:references,9223553
56,ifo:internal_reference_id,CNS03333
57,rdf:type,bibo:Article
57,dct:references,10027508
57,ifo:internal_reference_id,CNS04210
58,rdf:type,bibo:Article
58,dct:references,1354253
58,ifo:internal_reference_id,CNS00897
59,rdf:type,bibo:Article
59,dct:references,9532349
59,ifo:internal_reference_id,CNS02712
60,rdf:type,bibo:Article
60,dct:references,11224268
60,ifo:internal_reference_id,CNS01603
61,rdf:type,bibo:Article
61,dct:references,7544900
61,ifo:internal_reference_id,CNS01489
62,rdf:type,bibo:Article
62,dct:references,8822532
62,ifo:internal_reference_id,CNS01604
63,rdf:type,bibo:Article
63,dct:references,8822533
63,ifo:internal_reference_id,CNS04211
64,rdf:type,bibo:Article
64,dct:references,9103549
64,ifo:internal_reference_id,CNS04022
65,rdf:type,bibo:Article
65,dct:references,9353417
65,ifo:internal_reference_id,CNS02264
66,rdf:type,bibo:Article
66,dct:references,10511917
66,ifo:internal_reference_id,CNS04455
67,rdf:type,bibo:Article
67,dct:creator,佐々木幸哉他
67,prism:publicationName,臨床精神薬理
67,prism:volume,9
67,prism:number,10
67,prism:startingPage,2039
67,prism:endingPage,2043
67,dct:issued,2006
67,ifo:internal_reference_id,CNS10990
68,rdf:type,bibo:Article
68,dct:creator,"Demolle D, et al."
68,prism:publicationName,Therapie
68,prism:volume,50
68,prism:number,(suppl)
68,prism:startingPage,486
68,prism:endingPage,486
68,dct:issued,1995
68,ifo:internal_reference_id,CNS03263
69,rdf:type,bibo:Article
69,dct:references,9505989
69,ifo:internal_reference_id,CNS04293
70,rdf:type,bibo:Article
70,dct:creator,"Maya JF, et al."
70,prism:publicationName,"Clin. Pharmacol. Ther."
70,prism:volume,61
70,prism:number,2
70,prism:startingPage,182
70,prism:endingPage,182
70,dct:issued,1997
70,ifo:internal_reference_id,CNS04305
71,rdf:type,bibo:Article
71,dct:references,9855322
71,ifo:internal_reference_id,CNS04303
72,rdf:type,bibo:Document
72,rdfs:label,"社内資料：双極I 型障害又は統合失調感情障害患者を対象としたオランザピンとバルプロ酸の薬物相互作用試験"
72,dct:dateAccepted,2010-10-27
72,ifo:internal_reference_id,
72,ifo:ctd_number,CTD2.7.6.2.1
73,rdf:type,bibo:Article
73,dct:references,9860152
73,ifo:internal_reference_id,CNS04302
74,rdf:type,bibo:Article
74,dct:references,9169300
74,ifo:internal_reference_id,CNS02049
75,rdf:type,bibo:Article
75,dct:references,8935812
75,ifo:internal_reference_id,CNS02061
76,rdf:type,bibo:Article
76,dct:references,9090331
76,ifo:internal_reference_id,CNS04206
77,rdf:type,bibo:Article
77,dct:references,8981383
77,ifo:internal_reference_id,CNS05042
78,rdf:type,bibo:Article
78,dct:references,9010634
78,ifo:internal_reference_id,CNS03272
79,rdf:type,bibo:Article
79,dct:references,10553730
79,ifo:internal_reference_id,CNS12813
80,rdf:type,bibo:Article
80,dct:creator,"嘉納 明子"
80,prism:publicationName,こころの臨床
80,prism:volume,19
80,prism:number,増刊
80,prism:startingPage,241
80,prism:endingPage,243
80,dct:issued,2000
80,ifo:internal_reference_id,CNS04089
81,rdf:type,bibo:Book
81,dct:creator,
81,bibo:editor,
81,dct:publisher,厚生労働省医薬食品局
81,prism:publicationName,"医薬品・医療機器等安全性情報, No.258<https://www.mhlw.go.jp/www1/kinkyu/iyaku_j/iyaku_j/anzenseijyouhou/258.pdf>（2020/1/20 アクセス"
81,prism:startingPage,
81,prism:endingPage,
81,dct:issued,2009
81,ifo:internal_reference_id,
82,rdf:type,bibo:Article
82,dct:creator,"Moore NA, et al."
82,prism:publicationName,"Curr. Oppin. Invest. Drugs, 1993; 2(4): 281-293"
82,prism:volume,2
82,prism:number,4
82,prism:startingPage,281
82,prism:endingPage,293
82,dct:issued,1993
82,ifo:internal_reference_id,CNS01265
83,rdf:type,bibo:Article
83,dct:references,8935806
83,ifo:internal_reference_id,CNS01721
84,rdf:type,bibo:Article
84,dct:references,7498321
84,ifo:internal_reference_id,CNS01716
85,rdf:type,bibo:Article
85,dct:creator,MHRA
85,prism:publicationName,"Drug Safety Update, <https://www.gov.uk/drug-safety-update/antipsychotics-risk-of-venous-thromboembolic-events>（2020/1/20 アクセス）"
85,prism:volume,2
85,prism:number,11
85,prism:startingPage,2
85,prism:endingPage,2
85,dct:issued,2009
85,ifo:internal_reference_id,
86,rdf:type,bibo:Book
86,dct:creator,
86,bibo:editor,
86,dct:publisher,厚生労働省医薬食品局
86,prism:publicationName,"医薬品・医療機器等安全性情報, No.258<https://www.mhlw.go.jp/www1/kinkyu/iyaku_j/iyaku_j/anzenseijyouhou/258.pdf>（2020/1/20 アクセス"
86,prism:startingPage,
86,prism:endingPage,
86,dct:issued,2009
86,ifo:internal_reference_id,
87,rdf:type,bibo:Article
87,dct:creator,"Maenpaa J, et al."
87,prism:publicationName,"Clin. Pharmacol. Ther."
87,prism:volume,61
87,prism:number,2
87,prism:startingPage,225
87,prism:endingPage,225
87,dct:issued,1997
87,ifo:internal_reference_id,CNS03266
88,rdf:type,bibo:Article
88,dct:references,10350045
88,ifo:internal_reference_id,CNS02685
89,rdf:type,bibo:Article
89,dct:references,9893738
89,ifo:internal_reference_id,CNS03649
90,rdf:type,bibo:Article
90,dct:references,10653223
90,ifo:internal_reference_id,CNS03329
91,rdf:type,bibo:Article
91,dct:references,8843295
91,ifo:internal_reference_id,CNS04093
92,rdf:type,bibo:Article
92,dct:references,1537465
92,ifo:internal_reference_id,CNS03433
93,rdf:type,bibo:Article
93,dct:creator,稲田俊也
93,prism:publicationName,こころの臨床
93,prism:volume,19
93,prism:number,増刊
93,prism:startingPage,212
93,prism:endingPage,215
93,dct:issued,2000
93,ifo:internal_reference_id,CNS04086
94,rdf:type,bibo:Article
94,dct:references,3391979
94,ifo:internal_reference_id,CNS00753
95,rdf:type,bibo:Article
95,dct:references,9614200
95,ifo:internal_reference_id,CNS02374
96,rdf:type,bibo:Article
96,dct:references,9614201
96,ifo:internal_reference_id,CNS02879
97,rdf:type,bibo:Book
97,dct:creator,
97,bibo:editor,
97,dct:publisher,厚生労働省
97,prism:publicationName,"重篤副作用疾患別対応マニュアル 薬剤性過敏症症候群<http://www.pmda.go.jp/files/000146073.pdf>（2020/1/20 アクセス）"
97,prism:startingPage,
97,prism:endingPage,
97,dct:issued,
97,ifo:internal_reference_id,
98,rdf:type,bibo:Article
98,dct:references,19671933
98,ifo:internal_reference_id,CNS13274
99,rdf:type,bibo:Article
99,dct:creator,"国立医薬品食品衛生研究所 安全情報部"
99,prism:publicationName,"医薬品安全性情報<http://www.nihs.go.jp/dig/sireport/weekly5/10070517.pdf>（2020/1/20 アクセス）"
99,prism:volume,5
99,prism:number,10
99,prism:startingPage,
99,prism:endingPage,
99,dct:issued,2007
99,ifo:internal_reference_id,
